5.418040993390605	0
11.040457990020514	1
19.293874996947125	2
24.95433299918659	3
30.592249997425824	4
35.923916002502665	5
41.190999996615574	6
46.36762500740588	7
51.44675000337884	8
57.68641599570401	9
63.19124999572523	10
68.38229100685567	11
73.49795798654668	12
78.53570798761211	13
83.60520799760707	14
87.71262501250021	15
92.93112499290146	16
97.7662910008803	17
102.80312498798594	18
107.81737498473376	19
112.97841600026004	20
118.0159579962492	21
123.25025000609457	22
128.105499985395	23
133.22666598833166	24
138.11212498694658	25
143.05720798438415	26
148.01883298787288	27
153.32383298664354	28
158.25962499366142	29
163.33820798899978	30
168.33983300602995	31
173.34262499934994	32
178.4123750112485	33
182.93295800685883	34
212.9345829889644	35
224.86087499419227	36
236.94420800893568	37
248.93858301220462	38
253.07508299010806	39
255.0474579911679	40
256.9905410055071	41
258.7765830103308	42
260.70512499427423	43
262.50583300134167	44
264.2687500047032	45
266.13795800949447	46
267.9009579878766	47
269.64691598550417	48
271.44458299153484	49
273.20504101226106	50
274.93225000216626	51
276.6850829939358	52
278.4765829856042	53
280.2670829987619	54
282.03987499000505	55
283.8569580053445	56
285.67554100300185	57
287.3790829908103	58
289.11941600381397	59
290.77287498512305	60
292.523332987912	61
294.32854100014083	62
296.1040830123238	63
297.97808299190365	64
299.70216599758714	65
301.4788329892326	66
303.2696660084184	67
305.0390830030665	68
306.74554099095985	69
308.456416008994	70
310.2465829870198	71
311.9572080031503	72
313.68637501145713	73
315.46804099343717	74
317.2203330032062	75
318.9730409940239	76
320.7439580000937	77
322.5003329862375	78
324.3429159920197	79
326.1481660010759	80
328.05320800980553	81
329.8657079867553	82
331.6355409915559	83
333.3557499863673	84
335.089208005229	85
336.7936249997001	86
338.59895801288076	87
340.2562080009375	88
342.05658300197683	89
343.709457985824	90
345.50383299938403	91
347.23899999517016	92
348.9873750077095	93
350.69987500901334	94
352.4197500082664	95
354.28337499615736	96
356.22479100129567	97
358.0392909934744	98
359.78075000457466	99
